"","person","speech","syllables","wordsyl","pol","readability","wc"
"7782","Bernie Sanders","It is beyond my comprehension how we can elect a president of the United States, somebody like Trump, who believes that climate change is a hoax invented by the Chinese.",46,30,0.182574185835055,15.079,1.53333333333333
"7783","Bernie Sanders","Bottom line is, we need to be bold and decisive, we can create millions of jobs.",21,16,0.25,4.82125,1.3125
"7784","Bernie Sanders","We must, for the sake of our kids and grandchildren, transform our energy system away from fossil fuel to energy efficiency and sustainable energy.",43,24,0.204124145231932,14.31625,1.79166666666667
"7785","Bernie Sanders","I've got the most comprehensive legislation in the Senate to do that.",19,12,0.288675134594813,6.9425,1.58333333333333
"7786","Bernie Sanders","And as president, I will fight to make that happen.",13,10,0,2.41,1.3
"7787","Bernie Sanders","I think what we've got to do is move as aggressively as we can to normalize relations with Iran.",28,19,0,7.1578947368421,1.47368421052632
"7788","Bernie Sanders","Understanding that Iran's behavior in so many ways is something that we disagree with; their support terrorism, the anti-American rhetoric that we're hearing from of their leadership is something that is not acceptable.",59,33,-0.342997170285018,21.1890909090909,1.78787878787879
"7789","Bernie Sanders","On the other hand, the fact that we've managed to reach an agreement, something that I've very strongly supported that prevents Iran from getting a nuclear weapon and we did that without going to war.",53,35,0.304255531702266,18.0051428571429,1.51428571428571
"7790","Bernie Sanders","And that I believe we're seeing a fall in our relationships with Iran is a very positive step.",27,18,0.188561808316413,7.45666666666667,1.5
"7791","Bernie Sanders","So if your question is, do I want to see that relationship become more positive in the future?",26,18,0,7.195,1.44444444444444
"7792","Bernie Sanders","Yes.",1,1,0,-6.8,1
"7793","Bernie Sanders","Can I tell that we should open an embassy in Tehran tomorrow?",18,12,0,3.8025,1.5
"7794","Bernie Sanders","No, I don't think we should.",6,6,0,-1.945,1
"7795","Bernie Sanders","But I think the goal has go to be as we've done with Cuba, to move in warm relations with a very powerful and important country in this world.",39,29,0.854198555614439,11.2603448275862,1.3448275862069
"7796","Bernie Sanders","As everybody you know, this is incredibly complicated and difficult issue and I applaud.",27,14,-0.267261241912424,10.1292857142857,1.92857142857143
"7797","Bernie Sanders","I know President Obama's been getting a lot of criticism on this.",20,12,-0.288675134594813,5.3725,1.66666666666667
"7798","Bernie Sanders","I think he is doing the right thing.",9,8,0.353553390593274,-0.945,1.125
"7799","Bernie Sanders","What the nightmare is, which many of my Republican colleagues appear to want is to not have learned the lesson of Iraq.",32,22,-0.21320071635561,10.1227272727273,1.45454545454545
"7800","Bernie Sanders","To get American young men and women involved in perpetual warfare in the quagmire of Syria and the Middle East would be an unmitigated disaster that as president, I will do everything in my power to avoid.",62,37,-0.164398987305357,18.3286486486486,1.67567567567568
"7801","Bernie Sanders","We should -- we should learn -- we should learn from King Abdullah of Jordan, one of the few heroes in a very unheroic place.",30,23,0,9.52434782608696,1.30434782608696
"7802","Bernie Sanders","And what Abdullah said is this is a war with a soul of Islam and that Muslim troops should be on the ground with our support and the support of other major countries.",42,33,0.348155311911396,14.0527272727273,1.27272727272727
"7803","Bernie Sanders","That is how we destroy ISIS, not with American troops in perpetual warfare.",22,13,-0.277350098112615,7.17076923076923,1.69230769230769
"7804","Bernie Sanders","No.",1,1,0,-11.51,1
"7805","Bernie Sanders","I think the vacuum was created by the disastrous war in Iraq, which I vigorously opposed.",26,16,-0.25,7.765,1.625
"7806","Bernie Sanders","Not only did I vote against it, I helped lead the opposition.",17,12,0.288675134594813,3.41,1.41666666666667
"7807","Bernie Sanders","And what happened there is yes, it's easy to get rid of a two-bit dictator like Saddam Hussein, but there wasn't the kind of thought as to what happens the day after you get him and what kind of political vacuum occurs.",57,42,0.152498570332605,19.0828571428571,1.35714285714286
"7808","Bernie Sanders","And who rises up?",4,4,0,-4.1225,1
"7809","Bernie Sanders","Groups like ISIS.",4,3,0.577350269189626,2.05,1.33333333333333
"7810","Bernie Sanders","So I think that President Obama made a promise to the American people when he ran, and he said you know what, I'm going to do my best to bring American troops home.",46,33,0.348155311911396,13.4818181818182,1.39393939393939
"7811","Bernie Sanders","And I supported what he did.",8,6,0.408248290463863,-1.16,1.33333333333333
"7812","Bernie Sanders","Our job is to train and provide military support for Muslim countries in the area who are prepared to take on ISIS.",33,22,0.21320071635561,9.48045454545455,1.5
"7813","Bernie Sanders","And one point I want to make here that is not made very often, you have incredibly wealthy countries in that region, countries like Saudi Arabia, countries like Qatar.",43,29,0.742781352708207,14.9958620689655,1.48275862068966
"7814","Bernie Sanders","Qatar happens to be the largest -- wealthiest country per capita in the world.",20,13,0,7.53307692307692,1.53846153846154
"7815","Bernie Sanders","They have got to start putting in some skin in the game and not just ask the United States to do it.",25,22,0,6.26909090909091,1.13636363636364
"7816","Bernie Sanders","Where Secretary Clinton and I think, I agree with most of what she said.",19,14,0,4.74642857142857,1.35714285714286
"7817","Bernie Sanders","But where I think we do have an honest disagreement, is that in the incredible quagmire of Syria, where it's hard to know who's fighting who and if you give arms to this guy, it may end up in ISIS' hand the next day.",55,44,0,18.6606818181818,1.25
"7818","Bernie Sanders","We all know that.",4,4,0,-4.1225,1
"7819","Bernie Sanders","And we all know, no argument, the secretary is absolutely right, Assad is a butcher of his own people, man using chemical weapons against his own people.",44,27,0,13.3522222222222,1.62962962962963
"7820","Bernie Sanders","This is beyond disgusting.",7,4,-0.5,6.475,1.75
"7821","Bernie Sanders","But I think in terms of our priorities in the region, our first priority must be the destruction of ISIS.",29,20,-0.223606797749979,8.352,1.45
"7822","Bernie Sanders","Our second priority must be getting rid of Assad, through some political settlement, working with Iran, working with Russia.",34,19,0,13.3552631578947,1.78947368421053
"7823","Bernie Sanders","But the immediate task is to bring all interests together who want to destroy ISIS, including Russia, including Iran, including our Muslim allies to make that the major priority.",52,29,0,16.7824137931035,1.79310344827586
"7824","Bernie Sanders","OK.",1,1,0,-11.51,1
"7825","Bernie Sanders","I just wanted to add, in the previous question, I voted against the USA Patriot Act for many of the reasons that Governor O'Malley mentioned.",41,25,0.2,12.5476,1.64
"7826","Bernie Sanders","But it is not only the government that we have to worry about, it is private corporations.",26,17,-0.242535625036333,7.01823529411765,1.52941176470588
"7827","Bernie Sanders","You would all be amazed, or maybe not, about the amount of information private companies and the government has in terms of the Web sites that you access, the products that you buy, where you are this very moment.",55,39,0.160128153805087,18.6007692307692,1.41025641025641
"7828","Bernie Sanders","And it is very clear to me that public policy has not caught up with the explosion of technology.",28,19,0.412948320967011,7.40578947368421,1.47368421052632
"7829","Bernie Sanders","So yes, we have to work with Silicon Valley to make sure that we do not allow ISIS to transmit information|",30,21,0.218217890235992,8.13428571428571,1.42857142857143
"7830","Bernie Sanders","Right.",1,1,1,2.62,1
"7831","Bernie Sanders","What we have got to do there is, among other things, as I was just saying, have Silicon Valley help us to make sure that information being transmitted through the Internet or in other ways by ISIS is, in fact, discovered.",58,41,0,19.1736585365854,1.41463414634146
"7832","Bernie Sanders","But I do believe we can do that without violating the constitutional and privacy rights of the American people.",33,19,0,10.8763157894737,1.73684210526316
"7833","Bernie Sanders","Can I get fifty seconds?",7,5,0,-1.032,1.4
"7834","Bernie Sanders","Can I get a -- can I just get a very brief response?",14,12,0,-0.907499999999999,1.16666666666667
"7835","Bernie Sanders","Very brief.",3,2,0,0.765000000000001,1.5
"7836","Bernie Sanders","OK.",1,1,0,-11.51,1
"7837","Bernie Sanders","One -- and I agree with what the secretary said, and what Governor O'Malley said.",22,14,0,6.765,1.57142857142857
"7838","Bernie Sanders","But here's an issue that we also should talk about.",13,10,-0.316227766016838,2.881,1.3
"7839","Bernie Sanders","We have a $six hundred billion military budget.",14,8,0,4.9425,1.75
"7840","Bernie Sanders","It is a budget larger than the next eight countries'.",13,10,0,3.823,1.3
"7841","Bernie Sanders","Unfortunately, much of that budget continues to fight the old Cold War with the Soviet Union.",26,16,-0.5,8.9425,1.625
"7842","Bernie Sanders","Very little of that budget -- less than ten percent -- actually goes into fighting ISIS and international terrorism.",33,17,-0.242535625036333,12.8364705882353,1.94117647058824
"7843","Bernie Sanders","We need to be thinking hard about making fundamental changes in the priorities of the Defense Department.",28,17,-0.242535625036333,11.4511764705882,1.64705882352941
"7844","Bernie Sanders","Great ideas, Governor O'Malley, Secretary Clinton, but here's the truth.",20,10,0.316227766016838,11.359,2
"7845","Bernie Sanders","If you have an administration stacked with Wall Street appointees, it ain't going to accomplish very much.",27,17,-0.0485071250072666,11.4511764705882,1.58823529411765
